,task_id,title,project_id,task_father,status,father,project,labels,reworks,lastReworks
138,7773869,OCUPACIONAL - REVISTA PROTEÇÃO 2 PÁGINA_REVISÃO,437623,7734863.0,finalizada,"{'id': 7734863, 'title': 'OCUPACIONAL - REVISTA PROTEÇÃO 2 PÁGINA_CRIAÇÃO'}","{'id': 437623, 'name': 'OCUPACIONAL 2024', 'client_id': 58358, 'client': {'id': 58358, 'name': 'CARE PLUS OCUPACIONAL', 'client_status_id': 1}}",[],"[{'id': 293791449, 'eventlogstable_id': 7773869, 'created_at': '2024-10-01 14:29:28', 'field_change': {'requested_by': 'client', 'description': '<p>...</p>', 'isEdition': False}}]","[{'id': 656532, 'task_log_id': 7773869, 'user_id': 52769, 'contact_id': None, 'date': '2024-10-01T00:00:00.000Z', 'source': 'client', 'description': '<p><span class=""mention user-mention-52743"" id=""mention-item"" data-mention=""@SABRINA PAGOTTO"" data-user-id=""52743"" data-mail=""sabrina.pagotto@dm9.com.br"">@SABRINA PAGOTTO</span>&nbsp;</p><p>Sa, bom dia, tudo bem?</p><p>poderia revisar para mim, please?</p><p>tks</p><p>Lia</p>', 'field_change': {'requested_by': 'client', 'description': '<p><span class=""mention user-mention-52743"" id=""mention-item"" data-mention=""@SABRINA PAGOTTO"" data-user-id=""52743"" data-mail=""sabrina.pagotto@dm9.com.br"">@SABRINA PAGOTTO</span>&nbsp;</p><p>Sa, bom dia, tudo bem?</p><p>poderia revisar para mim, please?</p><p>tks</p><p>Lia</p>', 'deadline': '2024-10-01 18:00:00', 'reason': 'adjustment', 'assignedTo': [52743], 'assignedUsers': [{'id': 52743, 'firstName': 'SABRINA', 'lastName': 'PAGOTTO', 'picture': 'c-3898-309879545982.png', 'remainingHours': 100, 'roleId': 4, 'email': 'sabrina.pagotto@dm9.com.br'}], 'isEdition': False, 'attachments': '[{""id"":""8315748"",""url"":""https://cor.works/public/files/tasks/ncCSEVggq2gcGveBFwbduOoOHPkDqiJwS4I9sj8qsxwlj92dpPOT0Cp7zzqgQ6CTxZLi5R8fl6XLVW4LQ5O6M3pFGxtChakNHJgiXy5zR1ox9BS7aJK08rQsJJG6M98k68tGZXBSvFMTlTbFhuK3OftRfT7r2bxy5kzPJUe7LfqlIEdRxSucdckbQS4e2UCvk3LGzZFSO4EWU0wAhKL0C3cuc92eovByeVaUdjazyUvJxACORxvyTLU6Wt2FPeh7/8315748"",""name"":""Care Plus_Ocupacional_Revista Proteção_VF.pptx"",""created_at"":""2024-10-01T14:29:25.000Z"",""source"":""S3"",""size"":""3383603"",""file_type"":""pptx"",""discussions_id"":null,""user_id"":""52769"",""contact_id"":null,""media_type"":""document""}]'}, 'company_id': 3898, 'created_at': '2024-10-01 14:29:28', 'updated_at': '2024-10-01 14:29:28', 'deleted_at': None, 'reason': 'adjustment', 'deadline': '2024-10-01T18:00:00.000Z', 'attachments': [{'id': '8315748', 'url': 'https://cor.works/public/files/tasks/ncCSEVggq2gcGveBFwbduOoOHPkDqiJwS4I9sj8qsxwlj92dpPOT0Cp7zzqgQ6CTxZLi5R8fl6XLVW4LQ5O6M3pFGxtChakNHJgiXy5zR1ox9BS7aJK08rQsJJG6M98k68tGZXBSvFMTlTbFhuK3OftRfT7r2bxy5kzPJUe7LfqlIEdRxSucdckbQS4e2UCvk3LGzZFSO4EWU0wAhKL0C3cuc92eovByeVaUdjazyUvJxACORxvyTLU6Wt2FPeh7/8315748', 'name': 'Care Plus_Ocupacional_Revista Proteção_VF.pptx', 'created_at': '2024-10-01T14:29:25.000Z', 'source': 'S3', 'size': '3383603', 'file_type': 'pptx', 'discussions_id': None, 'user_id': '52769', 'contact_id': None, 'media_type': 'document'}]}]"
139,7866530,INSTITUCIONAL | ANÚNCIO VILLAGE | FINALIZAÇÃO | 01/10,442244,,finalizada,,"{'id': 442244, 'name': 'GUP0003/2024 - INSTITUCIONAL 2024', 'client_id': 58414, 'client': {'id': 58414, 'name': 'GRUPO JHSF', 'client_status_id': 1}}",[],[],[]
140,7733408,ARENA MRV / MÍDIA - Plano de Mídia + PM,500354,,en_proceso,,"{'id': 500354, 'name': 'ARENA MRV', 'client_id': 58308, 'client': {'id': 58308, 'name': 'MRV ENGENHARIA E PARTICIPACOES SA', 'client_status_id': 1}}",[],[],[]
141,7339726,MENTORIA_CRIATIVOS,446263,,finalizada,,"{'id': 446263, 'name': 'DM9 AÇOES', 'client_id': 58404, 'client': {'id': 58404, 'name': 'DM9', 'client_status_id': 1}}",[],[],[]
142,7839997,01/10 AON - QUEIJOS MASTERCHEF,473481,7806442.0,finalizada,"{'id': 7806442, 'title': 'GOSTOSO, SABOROSO / RÉGUA DE CONTEÚDO OUTUBRO'}","{'id': 473481, 'name': 'GOSTOSO SABOROSO', 'client_id': 58275, 'client': {'id': 58275, 'name': 'VIGOR ALIMENTOS S.A.', 'client_status_id': 1}}",[],[],[]
143,7796691,KFC | ESTRATÉGIA 2025 | PLANEJAMENTO | APRE CRIAÇÃO ,512286,7773911.0,finalizada,"{'id': 7773911, 'title': 'KFC | ESTRATÉGIA 2025'}","{'id': 512286, 'name': 'ESTRATÉGIA 2025', 'client_id': 69244, 'client': {'id': 69244, 'name': 'KFC', 'client_status_id': 1}}",[],[],[]
144,7840270,PROMO OUTUBRO ,502689,,nueva,,"{'id': 502689, 'name': 'PROMOÇÕES', 'client_id': 58231, 'client': {'id': 58231, 'name': 'IFOOD', 'client_status_id': 1}}",[],[],[]
145,7616082,COM0031/2024_HUB_1_Criação Aberta_Ideias p/ Cannes,503500,7613703.0,en_proceso,"{'id': 7613703, 'title': 'CANNES 2025'}","{'id': 503500, 'name': 'PREMIAÇÕES 2025', 'client_id': 58404, 'client': {'id': 58404, 'name': 'DM9', 'client_status_id': 1}}",[],[],[]
146,7851694,PROMO OUTUBRO | AJUSTE DE ROTEIRO,502689,7881436.0,finalizada,"{'id': 7881436, 'title': 'PROMO OUTUBRO_FILMES'}","{'id': 502689, 'name': 'PROMOÇÕES', 'client_id': 58231, 'client': {'id': 58231, 'name': 'IFOOD', 'client_status_id': 1}}",[],"[{'id': 293961172, 'eventlogstable_id': 7851694, 'created_at': '2024-10-01 19:42:37', 'field_change': {'requested_by': 'client', 'description': '<p>ajuste acima</p>', 'isEdition': False}}]","[{'id': 656901, 'task_log_id': 7851694, 'user_id': 52715, 'contact_id': None, 'date': '2024-10-01T00:00:00.000Z', 'source': 'client', 'description': '<p>ajuste acima</p>', 'field_change': {'requested_by': 'client', 'description': '<p>ajuste acima</p>', 'deadline': None, 'reason': 'adjustment', 'assignedTo': [], 'assignedUsers': None, 'isEdition': False, 'attachments': '[]'}, 'company_id': 3898, 'created_at': '2024-10-01 19:42:37', 'updated_at': '2024-10-01 19:42:37', 'deleted_at': None, 'reason': 'adjustment', 'deadline': None, 'attachments': []}]"
147,7780509,KFC | ESTRATÉGIA 2025 | PLANEJAMENTO | APRE ESTRATÉGIA,512286,7773911.0,finalizada,"{'id': 7773911, 'title': 'KFC | ESTRATÉGIA 2025'}","{'id': 512286, 'name': 'ESTRATÉGIA 2025', 'client_id': 69244, 'client': {'id': 69244, 'name': 'KFC', 'client_status_id': 1}}",[],[],[]
148,7845799,INSTITUCIONAL | Prêmio Época Empresa do Ano | Planejamento,433455,7835215.0,finalizada,"{'id': 7835215, 'title': 'ARC0002/2024 - INSTITUCIONAL | Prêmio Época Empresa do Ano'}","{'id': 433455, 'name': 'INSTITUCIONAL', 'client_id': 58208, 'client': {'id': 58208, 'name': 'ARCELORMITTAL BRASIL', 'client_status_id': 1}}",[],[],[]
149,6567786,HORAS NÃO ALOCADAS EM CLIENTE ,443452,,en_proceso,,"{'id': 443452, 'name': 'HORAS NÃO ALOCADAS EM CLIENTE', 'client_id': 58404, 'client': {'id': 58404, 'name': 'DM9', 'client_status_id': 1}}",[],[],[]
150,7349460,CONTEÚDO & INOVAÇÃO_GARAGE,489506,,en_proceso,,"{'id': 489506, 'name': 'CONTEÚDO & INOVAÇÃO', 'client_id': 58404, 'client': {'id': 58404, 'name': 'DM9', 'client_status_id': 1}}",[],[],[]
151,7780509,KFC | ESTRATÉGIA 2025 | PLANEJAMENTO | APRE ESTRATÉGIA,512286,7773911.0,finalizada,"{'id': 7773911, 'title': 'KFC | ESTRATÉGIA 2025'}","{'id': 512286, 'name': 'ESTRATÉGIA 2025', 'client_id': 69244, 'client': {'id': 69244, 'name': 'KFC', 'client_status_id': 1}}",[],[],[]
152,7762007,SURF CLUB | CRIAÇÃO | TAPUMES INTERNOS,442263,,finalizada,,"{'id': 442263, 'name': 'SP SURF CLUB 2024', 'client_id': 58414, 'client': {'id': 58414, 'name': 'GRUPO JHSF', 'client_status_id': 1}}",[],"[{'id': 291433461, 'eventlogstable_id': 7762007, 'created_at': '2024-09-23 17:52:25', 'field_change': {'requested_by': 'client', 'description': '<p>Oi Leo, boa tarde. Tudo bem?</p><p>&nbsp;</p><p>Mostramos o tapume anexo p/ cliente e entendemos que o mesmo foge muito da nossa comunicação. Ilustras mais grosseiras e não...</p></p></p>', 'isEdition': False}}, {'id': 293451203, 'eventlogstable_id': 7762007, 'created_at': '2024-09-30 18:21:32', 'field_change': {'requested_by': 'client', 'description': '<p>Oi Lu, tudo bem?</p><p>&nbsp;</p><p>Vc direciona esses ajustes pro Leo, pls?</p><p>&nbsp;</p><p>Temos a versão aprovada para o Tapume: sobre...</p></p></p></p></p>', 'isEdition': False}}]","[{'id': 655925, 'task_log_id': 7762007, 'user_id': 62272, 'contact_id': None, 'date': '2024-09-30T00:00:00.000Z', 'source': 'client', 'description': '<p>Oi Lu, tudo bem?</p><p>&nbsp;</p><p>Vc direciona esses ajustes pro Leo, pls?</p><p>&nbsp;</p><p>Temos a versão aprovada para o Tapume: sobre TAPUME SP SURF CLUB - vamos com a opção 2. Anexo.</p><p>&nbsp;</p><p>Para darmos entrada em AF, Vamos precisar da sua ajuda quanto a instrução abaixo:</p><p>&nbsp;</p><p>Criar a arte de acordo com as medidas previamente enviadas.</p><p>&nbsp;</p><p>Importante - nesses 2 pontos que circulei &nbsp;(PRINT ANEXO) - serão os tapumes de entrada do empreendimento - quem esta chegando de carro para o club - nesses OK termos textos com os amenities, algo mais institucional.</p><p>&nbsp;</p><p>O restante é todo dentro do club - atras de onde as pessoas vao tomar sol/ comer etc. então menos texto e mais imagens/ conceitual ok?</p><p>&nbsp;</p>', 'field_change': {'requested_by': 'client', 'description': '<p>Oi Lu, tudo bem?</p><p>&nbsp;</p><p>Vc direciona esses ajustes pro Leo, pls?</p><p>&nbsp;</p><p>Temos a versão aprovada para o Tapume: sobre TAPUME SP SURF CLUB - vamos com a opção 2. Anexo.</p><p>&nbsp;</p><p>Para darmos entrada em AF, Vamos precisar da sua ajuda quanto a instrução abaixo:</p><p>&nbsp;</p><p>Criar a arte de acordo com as medidas previamente enviadas.</p><p>&nbsp;</p><p>Importante - nesses 2 pontos que circulei &nbsp;(PRINT ANEXO) - serão os tapumes de entrada do empreendimento - quem esta chegando de carro para o club - nesses OK termos textos com os amenities, algo mais institucional.</p><p>&nbsp;</p><p>O restante é todo dentro do club - atras de onde as pessoas vao tomar sol/ comer etc. então menos texto e mais imagens/ conceitual ok?</p><p>&nbsp;</p>', 'deadline': '2024-10-01 21:00:00', 'reason': 'adjustment', 'assignedTo': [52712], 'assignedUsers': [{'id': 52712, 'firstName': 'LUIS', 'lastName': 'DE PAULA', 'picture': 'c-3898-151291798988.jpeg', 'remainingHours': -2224, 'roleId': 3, 'email': 'luis.paula@dm9.com.br'}], 'isEdition': False, 'attachments': '[{""id"":""8309019"",""url"":""https://cor.works/public/files/tasks/wYisKYpOsCMVkDzoNnixYOWlFNo5f7hBPoCPAU8vzTyDgs05RnEY7ltVthlYWFIo13xd97sGa2KGfDsvDgFnnzq5GYrxtVxFs6xz46jOEitBTwgjVrqs5yP1dF1473mwXqTEoXgnoWQ27m43YrGpzJfV6Hi6N9OGBdEdPnzW1979RClwo4XhMNgUdLfz0Pgd72Duguco0yn4siX9Gs5V0OT4gxWw8QSZGFB62EPWDhbzAP2nhpKORpVW6ovuNeRb/8309019"",""name"":""WhatsApp Image 2024-09-27 at 09.55.34.jpeg"",""created_at"":""2024-09-30T18:21:25.000Z"",""source"":""S3"",""size"":""192715"",""file_type"":""jpeg"",""discussions_id"":null,""user_id"":""62272"",""contact_id"":null,""media_type"":""document""},{""id"":""8309020"",""url"":""https://cor.works/public/files/tasks/zNTb6v1xwyEgerRJrFiolZjpmXwSzbijQUV74t4BfKVa3m5n3JsvGZJ9EiJGm1wbqaRjSE1cWpymZrusvg8yAKdkF7OtmA4EtrReTANLjkABl8U1ofv5i3NXGTTtC2thhiPH9j9pDo3Kpq9h1P88X7Pv72g2hK2gEF0FGvDLFrmHQFwl6LgZ5UEiybUhOEh22KJq81qJakQxXWpq5NKy1fF6cj2bDRTjIXck4fxRRg8TJqT6P7SYp1T8ge0EWLDF/8309020"",""name"":""image004.png"",""created_at"":""2024-09-30T18:21:26.000Z"",""source"":""S3"",""size"":""536082"",""file_type"":""png"",""discussions_id"":null,""user_id"":""62272"",""contact_id"":null,""media_type"":""document""},{""id"":""8309021"",""url"":""https://cor.works/public/files/tasks/TbYBsnDmLQaItExGo3hWygGSwCPFOzEtxZHr2L0nBGWfV1y75B5U9xRJemL52sRscG02RV1JUxSE16XUCEwBNCGDM1NgqhhHRKQiJBDTqKGc0sVtPIcoHqTnFEstYMAIOfhYNOJmQ38kIRJUiYFQ8eJJem1Lyksq86jfhGDlzAATIQ2z5AEwDbAK5mNPjh6F3x44F4BVV1DZ3EGPuQjGMy1YH39kcIi5VanARtf2foHp6bKTODAfsi25gtsfQKGg/8309021"",""name"":""TAPUME INTERNO SURFCLUB (1).pdf"",""created_at"":""2024-09-30T18:21:27.000Z"",""source"":""S3"",""size"":""1291268"",""file_type"":""pdf"",""discussions_id"":null,""user_id"":""62272"",""contact_id"":null,""media_type"":""document""}]'}, 'company_id': 3898, 'created_at': '2024-09-30 18:21:32', 'updated_at': '2024-09-30 18:21:32', 'deleted_at': None, 'reason': 'adjustment', 'deadline': '2024-10-01T21:00:00.000Z', 'attachments': [{'id': '8309019', 'url': 'https://cor.works/public/files/tasks/wYisKYpOsCMVkDzoNnixYOWlFNo5f7hBPoCPAU8vzTyDgs05RnEY7ltVthlYWFIo13xd97sGa2KGfDsvDgFnnzq5GYrxtVxFs6xz46jOEitBTwgjVrqs5yP1dF1473mwXqTEoXgnoWQ27m43YrGpzJfV6Hi6N9OGBdEdPnzW1979RClwo4XhMNgUdLfz0Pgd72Duguco0yn4siX9Gs5V0OT4gxWw8QSZGFB62EPWDhbzAP2nhpKORpVW6ovuNeRb/8309019', 'name': 'WhatsApp Image 2024-09-27 at 09.55.34.jpeg', 'created_at': '2024-09-30T18:21:25.000Z', 'source': 'S3', 'size': '192715', 'file_type': 'jpeg', 'discussions_id': None, 'user_id': '62272', 'contact_id': None, 'media_type': 'document'}, {'id': '8309020', 'url': 'https://cor.works/public/files/tasks/zNTb6v1xwyEgerRJrFiolZjpmXwSzbijQUV74t4BfKVa3m5n3JsvGZJ9EiJGm1wbqaRjSE1cWpymZrusvg8yAKdkF7OtmA4EtrReTANLjkABl8U1ofv5i3NXGTTtC2thhiPH9j9pDo3Kpq9h1P88X7Pv72g2hK2gEF0FGvDLFrmHQFwl6LgZ5UEiybUhOEh22KJq81qJakQxXWpq5NKy1fF6cj2bDRTjIXck4fxRRg8TJqT6P7SYp1T8ge0EWLDF/8309020', 'name': 'image004.png', 'created_at': '2024-09-30T18:21:26.000Z', 'source': 'S3', 'size': '536082', 'file_type': 'png', 'discussions_id': None, 'user_id': '62272', 'contact_id': None, 'media_type': 'document'}, {'id': '8309021', 'url': 'https://cor.works/public/files/tasks/TbYBsnDmLQaItExGo3hWygGSwCPFOzEtxZHr2L0nBGWfV1y75B5U9xRJemL52sRscG02RV1JUxSE16XUCEwBNCGDM1NgqhhHRKQiJBDTqKGc0sVtPIcoHqTnFEstYMAIOfhYNOJmQ38kIRJUiYFQ8eJJem1Lyksq86jfhGDlzAATIQ2z5AEwDbAK5mNPjh6F3x44F4BVV1DZ3EGPuQjGMy1YH39kcIi5VanARtf2foHp6bKTODAfsi25gtsfQKGg/8309021', 'name': 'TAPUME INTERNO SURFCLUB (1).pdf', 'created_at': '2024-09-30T18:21:27.000Z', 'source': 'S3', 'size': '1291268', 'file_type': 'pdf', 'discussions_id': None, 'user_id': '62272', 'contact_id': None, 'media_type': 'document'}]}, {'id': 651734, 'task_log_id': 7762007, 'user_id': 62272, 'contact_id': None, 'date': '2024-09-23T00:00:00.000Z', 'source': 'client', 'description': '<p>Oi Leo, boa tarde. Tudo bem?</p><p>&nbsp;</p><p>Mostramos o tapume anexo p/ cliente e entendemos que o mesmo foge muito da nossa comunicação. Ilustras mais grosseiras e não premium.</p><p>&nbsp;</p><p>Precisamos tirar algo até amanhã, seguindo a mesma orientação abaixo pensando nas linhas:</p><p>&nbsp;</p><ol><li>Algo com a ilustrações do produto;</li><li>A Ana comentou que há um tempo atrás enviamos uma linha de tapume (ela n se lembra de qual produto), mas que utilizamos ilustrações menores, para retratar os diferenciais que o mesmo oferecia. Coloco anexo uma peça com informações para tentarmos criar algo com o SP SURF CLUB.</li></ol>', 'field_change': {'requested_by': 'client', 'description': '<p>Oi Leo, boa tarde. Tudo bem?</p><p>&nbsp;</p><p>Mostramos o tapume anexo p/ cliente e entendemos que o mesmo foge muito da nossa comunicação. Ilustras mais grosseiras e não premium.</p><p>&nbsp;</p><p>Precisamos tirar algo até amanhã, seguindo a mesma orientação abaixo pensando nas linhas:</p><p>&nbsp;</p><ol><li>Algo com a ilustrações do produto;</li><li>A Ana comentou que há um tempo atrás enviamos uma linha de tapume (ela n se lembra de qual produto), mas que utilizamos ilustrações menores, para retratar os diferenciais que o mesmo oferecia. Coloco anexo uma peça com informações para tentarmos criar algo com o SP SURF CLUB.</li></ol>', 'deadline': '2024-09-24 21:00:00', 'reason': 'adjustment', 'assignedTo': [52712], 'assignedUsers': [{'id': 52712, 'firstName': 'LUIS', 'lastName': 'DE PAULA', 'picture': 'c-3898-151291798988.jpeg', 'remainingHours': 0, 'roleId': 3, 'email': 'luis.paula@dm9.com.br'}], 'isEdition': False, 'attachments': '[{""id"":""8261199"",""url"":""https://cor.works/public/files/tasks/a3P8YUs4Y5Jv0lvPVJofdERfvraUeZEQZB878TCyi1FIQAv6POMqWUFkUAACjcXkc9CNDAAeDOowZMAtpB4DmPTyVxpxJRcBEwxZUxwItkVKto9Gs5g6jjU6AOnlzbKRjCNze5UaFtTzWlRm837di4uKFRR2Om2sC3SRaA8g44IrEA1ACM0fcJJflS32pGWr3vuNBX4s5x1DKNubwiPJQNXrBngv9ZIJYGgxT4XDebY6NNxZMWEmp15QqWQI4Ftm/8261199"",""name"":""WhatsApp Image 2024-09-17 at 14.46.59.jpeg"",""created_at"":""2024-09-23T17:51:56.000Z"",""source"":""S3"",""size"":""41918"",""file_type"":""jpeg"",""discussions_id"":null,""user_id"":""62272"",""contact_id"":null,""media_type"":""document""},{""id"":""8261200"",""url"":""https://cor.works/public/files/tasks/PG7xsxVFA5IEFrUxZ1E8lIlDLZIy1zCjhSazGGPwzZ6Eg7SWM6xrmp9Y2wj19KaF0BscdnmxxT72X7nY6w4ivIv2a7MKgEmmkGHUBDoPvVE333VR622IyVvUvYNoOmBRuIN8xAsTwonTinF2RBxA4J3TU6yuTBqtVGjFlyEcoWf1yrfqHtVTwtsDkxs5BTaKxfy5C1szE56WxfA0hZgLtbr4hp6DZnGMjK5YpQ98WaH2K3rBI8Y5yY5qvY1SiVqU/8261200"",""name"":""tapumespsurfclub-r01[25].pptx"",""created_at"":""2024-09-23T17:51:57.000Z"",""source"":""S3"",""size"":""183429"",""file_type"":""pptx"",""discussions_id"":null,""user_id"":""62272"",""contact_id"":null,""media_type"":""document""},{""id"":""8261202"",""url"":""https://cor.works/public/files/tasks/uaCBpPNQxIodCoMnX7V5ENGlOwkaXboYE7mrT4hcZNH1qUCgEl4NwmjFTOISS1mvWZxI6gdUwFvdWKky8RtIi3jxgEEwoPDmli0Os9yI5yPZ3S5A8WOpZZtkRaCtFCK6E1XQe4mBiFj1ZisobnrDfYkuVsW4FxW9llcJmjJ878Fs7BMgnEYDwLrQ2OW1wgGhjeEtpq3DGihYljHAshXq5y6Z5H0Qshl1viAfbJCNNKiZOaiKRhqjH7NCQ5DifMnp/8261202"",""name"":""image003.png"",""created_at"":""2024-09-23T17:52:12.000Z"",""source"":""S3"",""size"":""837000"",""file_type"":""png"",""discussions_id"":null,""user_id"":""62272"",""contact_id"":null,""media_type"":""document""}]'}, 'company_id': 3898, 'created_at': '2024-09-23 17:52:25', 'updated_at': '2024-09-23 17:52:25', 'deleted_at': None, 'reason': 'adjustment', 'deadline': '2024-09-24T21:00:00.000Z', 'attachments': [{'id': '8261199', 'url': 'https://cor.works/public/files/tasks/a3P8YUs4Y5Jv0lvPVJofdERfvraUeZEQZB878TCyi1FIQAv6POMqWUFkUAACjcXkc9CNDAAeDOowZMAtpB4DmPTyVxpxJRcBEwxZUxwItkVKto9Gs5g6jjU6AOnlzbKRjCNze5UaFtTzWlRm837di4uKFRR2Om2sC3SRaA8g44IrEA1ACM0fcJJflS32pGWr3vuNBX4s5x1DKNubwiPJQNXrBngv9ZIJYGgxT4XDebY6NNxZMWEmp15QqWQI4Ftm/8261199', 'name': 'WhatsApp Image 2024-09-17 at 14.46.59.jpeg', 'created_at': '2024-09-23T17:51:56.000Z', 'source': 'S3', 'size': '41918', 'file_type': 'jpeg', 'discussions_id': None, 'user_id': '62272', 'contact_id': None, 'media_type': 'document'}, {'id': '8261200', 'url': 'https://cor.works/public/files/tasks/PG7xsxVFA5IEFrUxZ1E8lIlDLZIy1zCjhSazGGPwzZ6Eg7SWM6xrmp9Y2wj19KaF0BscdnmxxT72X7nY6w4ivIv2a7MKgEmmkGHUBDoPvVE333VR622IyVvUvYNoOmBRuIN8xAsTwonTinF2RBxA4J3TU6yuTBqtVGjFlyEcoWf1yrfqHtVTwtsDkxs5BTaKxfy5C1szE56WxfA0hZgLtbr4hp6DZnGMjK5YpQ98WaH2K3rBI8Y5yY5qvY1SiVqU/8261200', 'name': 'tapumespsurfclub-r01[25].pptx', 'created_at': '2024-09-23T17:51:57.000Z', 'source': 'S3', 'size': '183429', 'file_type': 'pptx', 'discussions_id': None, 'user_id': '62272', 'contact_id': None, 'media_type': 'document'}, {'id': '8261202', 'url': 'https://cor.works/public/files/tasks/uaCBpPNQxIodCoMnX7V5ENGlOwkaXboYE7mrT4hcZNH1qUCgEl4NwmjFTOISS1mvWZxI6gdUwFvdWKky8RtIi3jxgEEwoPDmli0Os9yI5yPZ3S5A8WOpZZtkRaCtFCK6E1XQe4mBiFj1ZisobnrDfYkuVsW4FxW9llcJmjJ878Fs7BMgnEYDwLrQ2OW1wgGhjeEtpq3DGihYljHAshXq5y6Z5H0Qshl1viAfbJCNNKiZOaiKRhqjH7NCQ5DifMnp/8261202', 'name': 'image003.png', 'created_at': '2024-09-23T17:52:12.000Z', 'source': 'S3', 'size': '837000', 'file_type': 'png', 'discussions_id': None, 'user_id': '62272', 'contact_id': None, 'media_type': 'document'}]}]"
